[2025-08-23 17:21:32,075] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:29:46,634] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:29:48,475] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:29:50,089] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:29:51,425] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:29:54,987] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:29:56,678] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:29:59,215] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:30:30,139] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:30:44,126] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:33:59,906] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:38:19,093] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-23 18:40:40,577] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:46:36,323] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-23 18:49:04,577] INFO: Processing query request (views.py:32)
[2025-08-23 18:49:04,578] DEBUG: Received query: could you tell me about your project (views.py:42)
[2025-08-23 18:49:04,578] INFO: Loading SentenceTransformer model: all-MiniLM-L6-v2 (views.py:46)
[2025-08-23 18:49:04,592] INFO: Use pytorch device_name: cpu (SentenceTransformer.py:219)
[2025-08-23 18:49:04,593] INFO: Load pretrained SentenceTransformer: all-MiniLM-L6-v2 (SentenceTransformer.py:227)
[2025-08-23 18:49:04,607] DEBUG: Starting new HTTPS connection (1): huggingface.co:443 (connectionpool.py:1049)
[2025-08-23 18:49:05,481] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:05,584] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:06,105] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:06,211] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:06,493] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:06,597] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config_sentence_transformers.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:06,809] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:06,919] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/README.md HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:08,797] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:08,903] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/modules.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:09,235] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:09,339] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/sentence_bert_config.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:09,620] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json HTTP/1.1" 404 0 (connectionpool.py:544)
[2025-08-23 18:49:09,838] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:09,942] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/config.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:11,656] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:11,761] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/tokenizer_config.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:12,057] DEBUG: https://huggingface.co:443 "GET /api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=False&expand=False HTTP/1.1" 404 64 (connectionpool.py:544)
[2025-08-23 18:49:12,946] DEBUG: https://huggingface.co:443 "HEAD /sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json HTTP/1.1" 307 0 (connectionpool.py:544)
[2025-08-23 18:49:13,052] DEBUG: https://huggingface.co:443 "HEAD /api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json HTTP/1.1" 200 0 (connectionpool.py:544)
[2025-08-23 18:49:13,323] DEBUG: https://huggingface.co:443 "GET /api/models/sentence-transformers/all-MiniLM-L6-v2 HTTP/1.1" 200 6861 (connectionpool.py:544)
[2025-08-23 18:49:22,845] DEBUG: Query embedding generated successfully (views.py:49)
[2025-08-23 18:49:22,847] INFO: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:59)
[2025-08-23 18:49:23,004] INFO: Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information. (posthog.py:22)
[2025-08-23 18:49:29,791] DEBUG: Starting component System (config.py:359)
[2025-08-23 18:49:29,792] DEBUG: Starting component Posthog (config.py:359)
[2025-08-23 18:49:31,464] DEBUG: Starting new HTTPS connection (1): us.i.posthog.com:443 (connectionpool.py:1049)
[2025-08-23 18:49:31,908] INFO: Retrieved vector IDs: ['item_9', 'item_8'] (views.py:64)
[2025-08-23 18:49:32,485] DEBUG: https://us.i.posthog.com:443 "POST /batch/ HTTP/1.1" 200 15 (connectionpool.py:544)
[2025-08-23 18:49:38,831] INFO: Sending request to Groq API with key: gsk_...mp7t (views.py:77)
[2025-08-23 18:49:38,833] DEBUG: Starting new HTTPS connection (1): api.groq.com:443 (connectionpool.py:1049)
[2025-08-23 18:49:39,290] DEBUG: https://api.groq.com:443 "POST /openai/v1/chat/completions HTTP/1.1" 401 96 (connectionpool.py:544)
[2025-08-23 18:49:39,293] DEBUG: Groq API response: {'error': {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'}} (views.py:95)
[2025-08-23 18:49:39,293] ERROR: Groq API error: {'message': 'Invalid API Key', 'type': 'invalid_request_error', 'code': 'invalid_api_key'} (Status: 401) (views.py:98)
[2025-08-23 18:49:39,301] ERROR: Internal Server Error: /query/ (log.py:253)
[2025-08-26 14:49:43,667] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-26 14:50:01,278] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:50:01,392] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:50:04,085] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:50:04,100] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:50:04,817] WARNING: Not Found: /static/admin/css/login.css (log.py:253)
[2025-08-26 14:50:04,837] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:50:04,877] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:50:04,905] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:50:04,920] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:50:04,920] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:50:04,990] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:50:05,028] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:50:05,033] WARNING: Not Found: /static/admin/css/login.css (log.py:253)
[2025-08-26 14:50:05,047] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:04,488] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:51:04,605] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:51:04,605] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:51:04,610] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:04,620] WARNING: Not Found: /static/admin/css/login.css (log.py:253)
[2025-08-26 14:51:04,625] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:04,630] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:51:04,650] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:51:04,717] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:04,717] WARNING: Not Found: /static/admin/css/login.css (log.py:253)
[2025-08-26 14:51:04,722] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:20,574] WARNING: Session data corrupted (base.py:138)
[2025-08-26 14:51:23,797] WARNING: Forbidden (CSRF token from POST incorrect.): /admin/login/ (log.py:253)
[2025-08-26 14:51:39,210] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:51:39,225] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:51:39,242] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:51:39,278] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:39,288] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:51:39,288] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:39,293] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:51:43,486] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:51:43,488] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:51:43,503] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:43,507] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:43,515] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:51:43,520] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:51:43,555] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:43,557] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:48,347] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:51:48,357] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:51:48,362] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:51:48,416] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:51:48,421] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:51:48,431] WARNING: Not Found: /static/admin/css/login.css (log.py:253)
[2025-08-26 14:51:48,436] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:52:13,598] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:52:13,603] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:52:13,608] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:52:13,618] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:52:13,626] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:52:13,629] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:52:13,703] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:52:13,710] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:52:13,710] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:52:13,710] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:52:52,823] WARNING: Not Found: / (log.py:253)
[2025-08-26 14:53:17,607] WARNING: Not Found: / (log.py:253)
[2025-08-26 14:53:21,385] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:53:21,391] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:53:21,395] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:53:21,405] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:53:21,405] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:53:21,415] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:53:21,441] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:53:21,446] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:53:21,451] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:53:21,456] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:53:23,916] WARNING: Not Found: / (log.py:253)
[2025-08-26 14:53:31,695] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:53:31,700] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:53:31,715] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:53:31,750] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:53:31,755] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:53:31,755] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:53:31,770] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:53:44,251] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:53:44,251] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:53:44,256] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:53:44,388] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:53:44,437] WARNING: Not Found: /static/admin/js/vendor/jquery/jquery.min.js (log.py:253)
[2025-08-26 14:53:44,448] WARNING: Not Found: /static/admin/css/changelists.css (log.py:253)
[2025-08-26 14:53:44,473] WARNING: Not Found: /static/admin/js/vendor/xregexp/xregexp.min.js (log.py:253)
[2025-08-26 14:53:44,478] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:53:44,513] WARNING: Not Found: /static/admin/js/admin/RelatedObjectLookups.js (log.py:253)
[2025-08-26 14:53:44,523] WARNING: Not Found: /static/admin/js/prepopulate.js (log.py:253)
[2025-08-26 14:53:44,548] WARNING: Not Found: /static/admin/js/core.js (log.py:253)
[2025-08-26 14:53:44,553] WARNING: Not Found: /static/admin/js/jquery.init.js (log.py:253)
[2025-08-26 14:53:44,563] WARNING: Not Found: /static/admin/js/actions.js (log.py:253)
[2025-08-26 14:53:44,568] WARNING: Not Found: /static/admin/js/urlify.js (log.py:253)
[2025-08-26 14:53:44,587] WARNING: Not Found: /static/admin/img/search.svg (log.py:253)
[2025-08-26 14:53:44,621] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:53:44,635] WARNING: Not Found: /static/admin/js/filters.js (log.py:253)
[2025-08-26 14:53:48,378] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:56:00,988] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-26 14:56:21,663] WARNING: Not Found: / (log.py:253)
[2025-08-26 14:56:22,333] WARNING: Not Found: / (log.py:253)
[2025-08-26 14:56:58,270] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:56:58,280] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:56:58,280] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:56:58,295] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:56:58,305] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:56:58,315] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:56:58,330] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:56:58,359] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:56:58,361] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:56:58,361] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:57:02,665] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:57:02,665] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 14:57:02,688] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 14:57:02,703] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 14:57:02,708] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 14:57:02,738] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 14:57:02,739] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 14:57:02,744] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 14:59:31,436] INFO: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-26 15:12:41,926] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-26 15:13:08,361] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
[2025-08-26 15:13:08,366] WARNING: Not Found: /static/admin/js/theme.js (log.py:253)
[2025-08-26 15:13:08,373] WARNING: Not Found: /static/admin/css/dark_mode.css (log.py:253)
[2025-08-26 15:13:08,382] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 15:13:08,390] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 15:13:08,392] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 15:13:08,636] WARNING: Not Found: /static/admin/js/nav_sidebar.js (log.py:253)
[2025-08-26 15:13:08,637] WARNING: Not Found: /static/admin/css/nav_sidebar.css (log.py:253)
[2025-08-26 15:13:08,640] WARNING: Not Found: /static/admin/css/dashboard.css (log.py:253)
[2025-08-26 15:13:08,643] WARNING: Not Found: /static/admin/css/responsive.css (log.py:253)
[2025-08-26 15:20:25,509] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-26 15:20:48,716] WARNING: Not Found: /static/admin/css/base.css (log.py:253)
